course_id,course_name,skill,difficulty,rating,duration_hours,num_students
21368,TensorFlow Crash Course,TensorFlow,Intermediate,3.66,9,392036
21369,Natural Language Processing,NLP,Beginner,4.32,2,362802
21370,Neural Networks,Deep Learning,Advanced,4.72,28,29359
21371,TensorFlow Crash Course,TensorFlow,Intermediate,3.93,31,352733
21372,PyTorch for Deep Learning,PyTorch,Advanced,4.23,29,3539
21373,Probability Course,Probability,Advanced,3.58,29,340464
21374,Natural Language Processing,NLP,Intermediate,4.54,36,342400
21375,PyTorch for Deep Learning,PyTorch,Beginner,4.57,36,112880
21376,SQL for Data Science,SQL,Beginner,4.62,21,316139
21377,ML Algorithms,Machine Learning,Beginner,3.94,3,25382
21378,Deep Learning Fundamentals,Deep Learning,Intermediate,4.42,12,252175
21379,Linear Algebra Course,Linear Algebra,Beginner,3.88,7,480729
21380,Data Visualization with Python,Data Visualization,Advanced,3.56,5,176913
21381,Data Visualization with Python,Data Visualization,Intermediate,3.7,34,375444
21382,SQL for Data Science,SQL,Beginner,3.58,19,201050
21383,SQL for Data Science,SQL,Beginner,3.63,23,27556
21384,Pandas for Data Analysis,Pandas,Advanced,4.56,8,459521
21385,TensorFlow Crash Course,TensorFlow,Intermediate,4.96,25,69464
21386,ML Algorithms,Machine Learning,Beginner,4.49,23,64892
21387,Data Analysis Course,Data Analysis,Advanced,4.53,8,116787
21388,Statistics for Data Science,Statistics,Intermediate,3.6,13,403807
21389,Numpy Fundamentals,Numpy,Advanced,4.1,22,345209
21390,Numpy Fundamentals,Numpy,Intermediate,4.17,30,126994
21391,Pandas for Data Analysis,Pandas,Advanced,4.36,13,12599
21392,Statistics for Data Science,Statistics,Advanced,4.83,32,390924
21393,Advanced Python,Python,Beginner,4.14,37,194342
21394,PyTorch for Deep Learning,PyTorch,Intermediate,4.86,5,442835
21395,Deep Learning Fundamentals,Deep Learning,Beginner,3.93,17,45145
21396,Neural Networks,Deep Learning,Intermediate,3.88,20,237917
21397,Python for Data Science,Python,Advanced,3.6,9,188753
21398,Numpy Fundamentals,Numpy,Intermediate,3.95,23,51563
21399,Data Analysis Course,Data Analysis,Intermediate,3.51,19,75989
21400,Advanced Python,Python,Advanced,4.65,13,202332
21401,Deep Learning Fundamentals,Deep Learning,Intermediate,4.51,39,192975
21402,Python Basics,Python,Beginner,4.26,26,123583
21403,Data Analysis Course,Data Analysis,Advanced,4.54,23,172134
21404,SQL for Data Science,SQL,Intermediate,4.86,18,130285
21405,Linear Algebra Course,Linear Algebra,Intermediate,4.48,13,337592
21406,TensorFlow Crash Course,TensorFlow,Advanced,4.61,11,469366
21407,Computer Vision Basics,Computer Vision,Advanced,3.77,23,450045
21408,ML Algorithms,Machine Learning,Advanced,4.26,14,274539
21409,Probability Course,Probability,Intermediate,3.79,26,361933
21410,Data Analysis Course,Data Analysis,Beginner,4.97,40,261246
21411,Advanced Python,Python,Advanced,4.77,9,385651
21412,TensorFlow Crash Course,TensorFlow,Beginner,4.69,19,313663
21413,TensorFlow Crash Course,TensorFlow,Advanced,4.94,27,256066
21414,Statistics for Data Science,Statistics,Intermediate,4.74,20,354050
21415,Pandas for Data Analysis,Pandas,Advanced,4.55,40,331885
21416,PyTorch for Deep Learning,PyTorch,Beginner,4.69,6,349507
21417,TensorFlow Crash Course,TensorFlow,Advanced,4.5,11,360627
21418,PyTorch for Deep Learning,PyTorch,Beginner,3.88,37,94803
21419,PyTorch for Deep Learning,PyTorch,Beginner,4.4,30,278674
21420,Neural Networks,Deep Learning,Intermediate,3.99,35,206238
21421,TensorFlow Crash Course,TensorFlow,Advanced,3.58,33,426206
21422,ML Algorithms,Machine Learning,Advanced,4.22,34,5754
21423,PyTorch for Deep Learning,PyTorch,Beginner,4.27,18,1331
21424,Python Basics,Python,Beginner,3.88,25,448449
21425,SQL for Data Science,SQL,Advanced,4.96,30,101877
21426,ML Algorithms,Machine Learning,Beginner,4.45,28,438546
21427,PyTorch for Deep Learning,PyTorch,Beginner,4.48,38,16245
21428,Machine Learning Intro,Machine Learning,Beginner,3.87,14,443055
21429,Statistics for Data Science,Statistics,Beginner,4.7,13,258243
21430,Probability Course,Probability,Beginner,3.65,33,154874
21431,Numpy Fundamentals,Numpy,Advanced,4.44,25,238160
21432,Probability Course,Probability,Intermediate,4.87,22,141983
21433,Probability Course,Probability,Advanced,4.4,39,374609
21434,TensorFlow Crash Course,TensorFlow,Advanced,4.0,22,45704
21435,TensorFlow Crash Course,TensorFlow,Intermediate,3.7,22,485401
21436,Statistics for Data Science,Statistics,Advanced,4.32,13,274773
21437,Statistics for Data Science,Statistics,Intermediate,3.56,33,441536
21438,Numpy Fundamentals,Numpy,Intermediate,4.9,36,291778
21439,Natural Language Processing,NLP,Beginner,3.51,24,361028
21440,Linear Algebra Course,Linear Algebra,Beginner,4.98,21,458080
21441,Numpy Fundamentals,Numpy,Intermediate,4.46,33,224449
21442,Python for Data Science,Python,Advanced,4.42,27,425391
21443,SQL for Data Science,SQL,Intermediate,3.63,30,31057
21444,Advanced Python,Python,Beginner,3.68,25,53690
21445,SQL for Data Science,SQL,Beginner,3.88,25,162173
21446,SQL for Data Science,SQL,Intermediate,4.69,4,218085
21447,Numpy Fundamentals,Numpy,Intermediate,3.91,2,114538
21448,Natural Language Processing,NLP,Beginner,4.87,24,97314
21449,Computer Vision Basics,Computer Vision,Advanced,4.4,5,251757
21450,Deep Learning Fundamentals,Deep Learning,Intermediate,4.97,12,229922
21451,Pandas for Data Analysis,Pandas,Beginner,4.21,13,284622
21452,Numpy Fundamentals,Numpy,Beginner,4.6,33,42330
21453,PyTorch for Deep Learning,PyTorch,Beginner,3.53,3,198988
21454,Pandas for Data Analysis,Pandas,Intermediate,3.73,25,125344
21455,PyTorch for Deep Learning,PyTorch,Advanced,4.45,32,16064
21456,Probability Course,Probability,Intermediate,3.81,30,251732
21457,PyTorch for Deep Learning,PyTorch,Beginner,4.02,31,70569
21458,Probability Course,Probability,Intermediate,4.34,5,228970
21459,Data Analysis Course,Data Analysis,Advanced,4.62,34,363418
21460,SQL for Data Science,SQL,Intermediate,4.91,31,434241
21461,Numpy Fundamentals,Numpy,Intermediate,3.9,11,228231
21462,SQL for Data Science,SQL,Beginner,4.25,18,262748
21463,TensorFlow Crash Course,TensorFlow,Advanced,4.77,34,387617
21464,PyTorch for Deep Learning,PyTorch,Advanced,3.6,11,352169
21465,SQL for Data Science,SQL,Intermediate,3.88,29,443959
21466,Linear Algebra Course,Linear Algebra,Intermediate,4.02,13,199744
21467,Natural Language Processing,NLP,Beginner,3.62,8,353995
21468,Linear Algebra Course,Linear Algebra,Advanced,4.32,20,499613
21469,ML Algorithms,Machine Learning,Intermediate,3.89,23,48956
21470,Deep Learning Fundamentals,Deep Learning,Advanced,4.27,5,334789
21471,SQL for Data Science,SQL,Intermediate,4.58,30,483890
21472,Deep Learning Fundamentals,Deep Learning,Intermediate,3.61,39,324889
21473,Probability Course,Probability,Beginner,3.9,17,464390
21474,Data Analysis Course,Data Analysis,Advanced,4.66,27,200697
21475,Data Visualization with Python,Data Visualization,Intermediate,4.81,31,361557
21476,Python for Data Science,Python,Intermediate,4.45,8,472641
21477,Data Visualization with Python,Data Visualization,Intermediate,3.58,22,163258
21478,Neural Networks,Deep Learning,Advanced,3.7,37,212626
21479,Probability Course,Probability,Advanced,3.55,26,440891
21480,Statistics for Data Science,Statistics,Beginner,4.76,13,25881
21481,Data Analysis Course,Data Analysis,Intermediate,4.54,21,93207
21482,Statistics for Data Science,Statistics,Intermediate,3.86,19,275133
21483,Data Analysis Course,Data Analysis,Advanced,4.45,39,35708
21484,Computer Vision Basics,Computer Vision,Intermediate,4.06,23,409699
21485,Neural Networks,Deep Learning,Advanced,4.82,40,499823
21486,Computer Vision Basics,Computer Vision,Advanced,4.15,22,190972
21487,Numpy Fundamentals,Numpy,Intermediate,4.26,18,187578
21488,Probability Course,Probability,Advanced,4.22,40,436874
21489,Data Analysis Course,Data Analysis,Intermediate,4.1,39,346760
21490,Data Analysis Course,Data Analysis,Intermediate,3.68,15,484102
21491,SQL for Data Science,SQL,Intermediate,4.3,26,309302
21492,Numpy Fundamentals,Numpy,Intermediate,3.85,7,71715
21493,SQL for Data Science,SQL,Intermediate,4.68,12,475017
21494,Statistics for Data Science,Statistics,Beginner,4.92,3,19315
21495,Numpy Fundamentals,Numpy,Intermediate,4.68,29,208148
21496,SQL for Data Science,SQL,Beginner,4.06,30,154672
21497,Statistics for Data Science,Statistics,Intermediate,3.57,14,100185
21498,Machine Learning Intro,Machine Learning,Intermediate,3.82,35,237632
21499,Linear Algebra Course,Linear Algebra,Intermediate,4.35,14,172701
21500,Probability Course,Probability,Intermediate,4.08,16,363658
21501,Linear Algebra Course,Linear Algebra,Intermediate,4.79,19,298296
21502,Data Visualization with Python,Data Visualization,Advanced,3.93,39,22692
21503,Neural Networks,Deep Learning,Intermediate,4.12,14,481802
21504,Computer Vision Basics,Computer Vision,Advanced,4.85,29,460233
21505,Natural Language Processing,NLP,Advanced,3.61,20,289435
21506,Machine Learning Intro,Machine Learning,Advanced,4.12,25,442762
21507,Advanced Python,Python,Beginner,4.52,12,263079
21508,Probability Course,Probability,Beginner,4.02,11,45301
21509,Data Visualization with Python,Data Visualization,Beginner,4.16,24,190332
21510,PyTorch for Deep Learning,PyTorch,Intermediate,4.64,24,141821
21511,Probability Course,Probability,Intermediate,3.7,17,431352
21512,Python for Data Science,Python,Advanced,4.79,24,192614
21513,SQL for Data Science,SQL,Beginner,3.52,10,17978
21514,TensorFlow Crash Course,TensorFlow,Advanced,4.24,7,471908
21515,Statistics for Data Science,Statistics,Beginner,3.8,31,400008
21516,SQL for Data Science,SQL,Beginner,4.72,28,464065
21517,Deep Learning Fundamentals,Deep Learning,Advanced,3.67,10,175161
21518,Data Visualization with Python,Data Visualization,Advanced,4.14,17,56302
21519,Linear Algebra Course,Linear Algebra,Advanced,4.74,12,239195
21520,Pandas for Data Analysis,Pandas,Intermediate,3.86,32,373366
21521,TensorFlow Crash Course,TensorFlow,Advanced,4.32,20,93802
21522,TensorFlow Crash Course,TensorFlow,Intermediate,3.73,37,200676
21523,Statistics for Data Science,Statistics,Advanced,3.9,4,474283
21524,Data Visualization with Python,Data Visualization,Advanced,4.39,15,32443
21525,Statistics for Data Science,Statistics,Intermediate,3.6,12,429514
21526,TensorFlow Crash Course,TensorFlow,Beginner,4.99,24,113149
21527,Neural Networks,Deep Learning,Advanced,4.98,18,68704
21528,Computer Vision Basics,Computer Vision,Beginner,3.81,25,380412
21529,Probability Course,Probability,Beginner,4.09,23,7498
21530,Pandas for Data Analysis,Pandas,Beginner,4.91,31,66229
21531,Linear Algebra Course,Linear Algebra,Intermediate,4.2,13,164045
21532,Pandas for Data Analysis,Pandas,Beginner,4.28,18,368405
21533,Linear Algebra Course,Linear Algebra,Advanced,3.83,16,66893
21534,Computer Vision Basics,Computer Vision,Advanced,4.97,16,8934
21535,Python Basics,Python,Intermediate,4.06,17,131540
21536,Pandas for Data Analysis,Pandas,Beginner,4.18,3,182446
21537,Data Visualization with Python,Data Visualization,Advanced,3.89,11,385775
21538,Natural Language Processing,NLP,Beginner,4.94,24,173531
21539,Computer Vision Basics,Computer Vision,Advanced,4.49,24,444679
21540,PyTorch for Deep Learning,PyTorch,Beginner,4.77,5,112054
21541,Probability Course,Probability,Advanced,3.55,37,13301
21542,Data Visualization with Python,Data Visualization,Intermediate,4.16,3,93826
21543,Probability Course,Probability,Advanced,4.98,21,291119
21544,Statistics for Data Science,Statistics,Advanced,3.8,31,466121
21545,SQL for Data Science,SQL,Intermediate,3.62,15,49524
21546,TensorFlow Crash Course,TensorFlow,Beginner,4.6,14,99411
21547,Numpy Fundamentals,Numpy,Intermediate,3.8,31,239641
21548,Computer Vision Basics,Computer Vision,Intermediate,3.59,40,149232
21549,Pandas for Data Analysis,Pandas,Beginner,3.69,14,340752
21550,Deep Learning Fundamentals,Deep Learning,Intermediate,4.98,25,406428
21551,ML Algorithms,Machine Learning,Beginner,4.14,23,168411
21552,Python Basics,Python,Intermediate,4.94,15,433840
21553,Deep Learning Fundamentals,Deep Learning,Intermediate,3.69,15,10619
21554,Linear Algebra Course,Linear Algebra,Beginner,4.99,21,498773
21555,Data Visualization with Python,Data Visualization,Beginner,4.26,29,230107
21556,Pandas for Data Analysis,Pandas,Advanced,4.11,38,467478
21557,Numpy Fundamentals,Numpy,Beginner,4.33,32,328833
21558,Python for Data Science,Python,Intermediate,3.59,4,203026
21559,Linear Algebra Course,Linear Algebra,Advanced,4.37,40,98515
21560,Deep Learning Fundamentals,Deep Learning,Advanced,3.92,33,99321
21561,Linear Algebra Course,Linear Algebra,Intermediate,4.5,33,198206
21562,Statistics for Data Science,Statistics,Advanced,3.78,23,49120
21563,Advanced Python,Python,Beginner,3.72,6,278842
21564,Numpy Fundamentals,Numpy,Intermediate,4.28,28,416884
21565,Numpy Fundamentals,Numpy,Advanced,4.01,37,201026
21566,Probability Course,Probability,Beginner,3.63,29,117846
21567,TensorFlow Crash Course,TensorFlow,Advanced,4.33,20,405657
21568,Data Visualization with Python,Data Visualization,Advanced,4.76,22,173114
21569,Numpy Fundamentals,Numpy,Beginner,4.2,14,63281
21570,Machine Learning Intro,Machine Learning,Intermediate,3.79,28,92720
21571,Data Visualization with Python,Data Visualization,Beginner,4.44,9,215041
21572,Machine Learning Intro,Machine Learning,Beginner,4.8,14,499985
21573,SQL for Data Science,SQL,Advanced,4.22,33,305773
21574,Data Visualization with Python,Data Visualization,Advanced,4.18,25,141160
21575,Computer Vision Basics,Computer Vision,Advanced,4.02,17,205218
21576,Computer Vision Basics,Computer Vision,Beginner,4.12,26,96620
21577,Numpy Fundamentals,Numpy,Beginner,3.83,31,313395
21578,Neural Networks,Deep Learning,Intermediate,3.55,31,161839
21579,Natural Language Processing,NLP,Beginner,4.96,24,170379
21580,ML Algorithms,Machine Learning,Advanced,4.21,27,352676
21581,Pandas for Data Analysis,Pandas,Advanced,3.51,39,112220
21582,Natural Language Processing,NLP,Advanced,4.11,30,227474
21583,TensorFlow Crash Course,TensorFlow,Advanced,4.57,30,90543
21584,SQL for Data Science,SQL,Advanced,4.69,8,479717
21585,Computer Vision Basics,Computer Vision,Intermediate,4.45,31,111141
21586,Data Analysis Course,Data Analysis,Intermediate,4.84,10,242069
21587,Advanced Python,Python,Intermediate,3.73,32,76130
21588,Neural Networks,Deep Learning,Intermediate,4.89,13,174381
21589,Statistics for Data Science,Statistics,Intermediate,3.8,26,135963
21590,Probability Course,Probability,Advanced,3.56,13,414450
21591,Data Analysis Course,Data Analysis,Intermediate,3.94,22,259795
21592,Computer Vision Basics,Computer Vision,Advanced,3.81,23,110241
21593,Pandas for Data Analysis,Pandas,Advanced,4.78,26,53331
21594,Statistics for Data Science,Statistics,Beginner,4.43,10,462352
21595,SQL for Data Science,SQL,Advanced,3.64,10,127457
21596,Numpy Fundamentals,Numpy,Beginner,3.78,26,280780
21597,Probability Course,Probability,Intermediate,3.68,14,226047
21598,Deep Learning Fundamentals,Deep Learning,Advanced,3.93,33,383142
21599,Computer Vision Basics,Computer Vision,Intermediate,4.36,40,184765
21600,Probability Course,Probability,Intermediate,4.02,23,195753
21601,ML Algorithms,Machine Learning,Advanced,4.76,33,144107
21602,Neural Networks,Deep Learning,Intermediate,4.6,2,176193
21603,Natural Language Processing,NLP,Intermediate,3.6,29,215856
21604,Data Analysis Course,Data Analysis,Beginner,3.88,34,88397
21605,Advanced Python,Python,Beginner,4.17,6,379688
21606,SQL for Data Science,SQL,Intermediate,4.8,29,133272
21607,Machine Learning Intro,Machine Learning,Intermediate,4.54,5,434480
21608,Computer Vision Basics,Computer Vision,Advanced,3.77,38,123976
21609,Data Analysis Course,Data Analysis,Beginner,3.66,24,67837
21610,Natural Language Processing,NLP,Beginner,4.23,36,81259
21611,Deep Learning Fundamentals,Deep Learning,Intermediate,4.68,23,459218
21612,Data Analysis Course,Data Analysis,Beginner,4.99,29,493530
21613,Linear Algebra Course,Linear Algebra,Beginner,3.82,3,312838
21614,Advanced Python,Python,Intermediate,3.62,10,373340
21615,Probability Course,Probability,Intermediate,3.9,2,86968
21616,Pandas for Data Analysis,Pandas,Beginner,4.76,38,238861
21617,Statistics for Data Science,Statistics,Beginner,4.69,33,386693
21618,Data Analysis Course,Data Analysis,Advanced,4.28,36,383214
21619,TensorFlow Crash Course,TensorFlow,Beginner,3.62,32,13992
21620,SQL for Data Science,SQL,Advanced,3.53,16,176398
21621,Computer Vision Basics,Computer Vision,Intermediate,3.95,16,11700
21622,Deep Learning Fundamentals,Deep Learning,Intermediate,4.02,29,441759
21623,Linear Algebra Course,Linear Algebra,Intermediate,3.93,37,267346
21624,Data Analysis Course,Data Analysis,Beginner,4.19,18,407823
21625,Data Visualization with Python,Data Visualization,Beginner,3.57,2,487941
21626,Advanced Python,Python,Beginner,4.55,5,52902
21627,Pandas for Data Analysis,Pandas,Advanced,4.06,33,449922
21628,Natural Language Processing,NLP,Beginner,4.48,18,181385
21629,Probability Course,Probability,Advanced,4.82,2,273421
21630,Data Visualization with Python,Data Visualization,Advanced,4.29,8,221120
21631,Python for Data Science,Python,Beginner,3.95,14,53251
21632,Natural Language Processing,NLP,Beginner,4.87,25,436732
21633,Machine Learning Intro,Machine Learning,Advanced,3.69,21,429120
21634,TensorFlow Crash Course,TensorFlow,Intermediate,4.62,9,410882
21635,Deep Learning Fundamentals,Deep Learning,Beginner,3.56,11,84360
21636,Linear Algebra Course,Linear Algebra,Advanced,4.87,19,104344
21637,Statistics for Data Science,Statistics,Advanced,4.76,8,167717
21638,Statistics for Data Science,Statistics,Advanced,4.44,38,138128
21639,Natural Language Processing,NLP,Intermediate,4.12,10,177602
21640,Probability Course,Probability,Intermediate,3.95,11,404110
21641,Natural Language Processing,NLP,Intermediate,4.51,11,278504
