course_id,course_name,skill,difficulty,rating,duration_hours
4890,Natural Language Processing,PyTorch,Advanced,3.94,10
4891,Statistics for Data Science,Numpy,Advanced,3.72,31
4892,Advanced Python,Deep Learning,Advanced,3.97,16
4893,Computer Vision Basics,TensorFlow,Beginner,4.02,40
4894,Computer Vision Basics,Pandas,Beginner,3.73,38
4895,Statistics for Data Science,SQL,Advanced,4.33,19
4896,Data Visualization with Python,Linear Algebra,Advanced,3.15,12
4897,Advanced Python,TensorFlow,Beginner,3.5,5
4898,TensorFlow Crash Course,Machine Learning,Intermediate,4.39,19
4899,PyTorch for Deep Learning,Data Visualization,Beginner,3.22,38
4900,Neural Networks,PyTorch,Advanced,3.83,30
4901,Natural Language Processing,Linear Algebra,Beginner,4.24,21
4902,Data Visualization with Python,Computer Vision,Intermediate,4.75,21
4903,Data Visualization with Python,Pandas,Beginner,4.57,20
4904,SQL for Data Science,Linear Algebra,Intermediate,4.9,26
4905,Numpy Fundamentals,Statistics,Intermediate,4.36,19
4906,Data Visualization with Python,Data Analysis,Advanced,4.54,30
4907,SQL for Data Science,Deep Learning,Beginner,4.06,9
4908,Python Basics,Python,Intermediate,3.74,25
4909,Python Basics,Numpy,Beginner,3.28,27
4910,Python Basics,Data Visualization,Advanced,3.54,25
4911,SQL for Data Science,PyTorch,Intermediate,3.07,34
4912,Computer Vision Basics,Python,Intermediate,3.43,12
4913,Machine Learning Intro,Deep Learning,Beginner,4.25,22
4914,Neural Networks,SQL,Beginner,4.61,5
4915,Python Basics,Data Analysis,Beginner,3.46,28
4916,TensorFlow Crash Course,Machine Learning,Beginner,3.09,20
4917,Data Visualization with Python,TensorFlow,Beginner,3.75,27
4918,SQL for Data Science,NLP,Intermediate,4.96,8
4919,Machine Learning Intro,Python,Advanced,4.53,8
4920,Deep Learning Fundamentals,Deep Learning,Intermediate,3.56,2
4921,Natural Language Processing,Python,Intermediate,3.19,37
4922,PyTorch for Deep Learning,Deep Learning,Beginner,3.92,25
4923,TensorFlow Crash Course,Numpy,Intermediate,4.31,20
4924,TensorFlow Crash Course,Data Visualization,Intermediate,4.1,15
4925,Data Visualization with Python,SQL,Advanced,4.63,5
4926,PyTorch for Deep Learning,Pandas,Beginner,4.9,7
4927,Statistics for Data Science,TensorFlow,Intermediate,3.62,26
4928,SQL for Data Science,SQL,Advanced,3.26,2
4929,Pandas for Data Analysis,Data Analysis,Beginner,3.39,17
4930,SQL for Data Science,NLP,Beginner,4.53,3
4931,Python Basics,Machine Learning,Advanced,4.74,4
4932,Natural Language Processing,Machine Learning,Beginner,3.11,35
4933,Statistics for Data Science,Data Visualization,Intermediate,3.94,32
4934,Pandas for Data Analysis,SQL,Advanced,4.97,11
4935,Deep Learning Fundamentals,Deep Learning,Advanced,4.83,8
4936,TensorFlow Crash Course,SQL,Beginner,4.07,33
4937,Numpy Fundamentals,TensorFlow,Advanced,3.76,5
4938,PyTorch for Deep Learning,SQL,Advanced,4.39,26
4939,Pandas for Data Analysis,Pandas,Beginner,3.32,6
4940,Python Basics,PyTorch,Intermediate,4.81,28
4941,Numpy Fundamentals,TensorFlow,Advanced,4.32,6
4942,TensorFlow Crash Course,Data Analysis,Intermediate,3.78,34
4943,Neural Networks,Computer Vision,Intermediate,4.21,27
4944,PyTorch for Deep Learning,Data Analysis,Beginner,3.57,9
4945,SQL for Data Science,Pandas,Advanced,4.62,36
4946,PyTorch for Deep Learning,Statistics,Advanced,4.66,31
4947,Advanced Python,SQL,Intermediate,3.95,33
4948,Neural Networks,SQL,Beginner,3.13,6
4949,Advanced Python,Python,Advanced,3.95,6
4950,Computer Vision Basics,Linear Algebra,Intermediate,4.66,7
4951,Neural Networks,Data Analysis,Intermediate,3.52,36
4952,TensorFlow Crash Course,Numpy,Intermediate,3.27,8
4953,SQL for Data Science,SQL,Intermediate,4.51,11
4954,PyTorch for Deep Learning,Statistics,Advanced,3.67,32
4955,Numpy Fundamentals,Linear Algebra,Intermediate,3.46,40
4956,Machine Learning Intro,NLP,Intermediate,3.23,12
4957,Natural Language Processing,Deep Learning,Intermediate,4.09,16
4958,Deep Learning Fundamentals,Machine Learning,Intermediate,3.21,9
4959,Numpy Fundamentals,Python,Advanced,4.95,31
4960,Pandas for Data Analysis,Statistics,Intermediate,3.59,22
4961,Statistics for Data Science,NLP,Intermediate,3.66,39
4962,PyTorch for Deep Learning,Statistics,Advanced,4.67,20
4963,Data Visualization with Python,SQL,Intermediate,4.73,27
4964,Machine Learning Intro,Pandas,Beginner,4.95,24
4965,SQL for Data Science,Machine Learning,Intermediate,4.14,6
4966,Numpy Fundamentals,TensorFlow,Advanced,3.87,22
4967,Data Visualization with Python,NLP,Intermediate,3.43,16
4968,Python Basics,SQL,Intermediate,3.86,10
4969,Deep Learning Fundamentals,Python,Beginner,4.03,32
4970,Pandas for Data Analysis,PyTorch,Beginner,3.44,25
4971,Pandas for Data Analysis,PyTorch,Advanced,4.09,7
4972,Pandas for Data Analysis,Computer Vision,Intermediate,4.08,39
4973,Statistics for Data Science,Data Analysis,Advanced,4.66,7
4974,Natural Language Processing,NLP,Beginner,3.3,31
4975,Neural Networks,Machine Learning,Intermediate,3.16,33
4976,Natural Language Processing,Numpy,Advanced,3.63,26
4977,Data Visualization with Python,Numpy,Advanced,4.48,29
4978,Computer Vision Basics,Numpy,Beginner,3.94,39
4979,Data Visualization with Python,Statistics,Advanced,3.19,4
4980,Computer Vision Basics,Pandas,Beginner,3.48,16
4981,Statistics for Data Science,Data Visualization,Intermediate,4.14,30
4982,Neural Networks,Pandas,Advanced,3.05,4
4983,Statistics for Data Science,Computer Vision,Beginner,4.11,32
4984,Neural Networks,Data Analysis,Beginner,3.26,40
4985,Statistics for Data Science,SQL,Beginner,4.02,23
4986,Python Basics,Data Analysis,Beginner,3.73,20
4987,Deep Learning Fundamentals,Computer Vision,Intermediate,3.49,2
4988,Computer Vision Basics,Data Analysis,Intermediate,3.83,8
4989,SQL for Data Science,Computer Vision,Advanced,3.73,7
4990,Statistics for Data Science,Computer Vision,Advanced,4.6,4
4991,TensorFlow Crash Course,PyTorch,Beginner,4.61,22
4992,Computer Vision Basics,Data Visualization,Beginner,4.48,32
4993,SQL for Data Science,Computer Vision,Intermediate,3.74,15
4994,Python Basics,Pandas,Advanced,3.83,33
4995,Statistics for Data Science,Deep Learning,Beginner,4.15,31
4996,Data Visualization with Python,Numpy,Intermediate,3.14,27
4997,Numpy Fundamentals,Data Analysis,Intermediate,4.48,12
4998,Statistics for Data Science,Data Visualization,Beginner,3.28,10
4999,Natural Language Processing,Statistics,Intermediate,3.02,6
5000,SQL for Data Science,Data Visualization,Advanced,4.16,14
5001,Python Basics,SQL,Intermediate,3.47,33
5002,TensorFlow Crash Course,Python,Intermediate,4.83,29
5003,Pandas for Data Analysis,Numpy,Advanced,4.54,34
5004,Advanced Python,Python,Intermediate,4.27,30
5005,Deep Learning Fundamentals,TensorFlow,Beginner,4.86,11
5006,Numpy Fundamentals,Statistics,Intermediate,3.59,7
5007,Advanced Python,Data Analysis,Advanced,4.18,33
5008,Deep Learning Fundamentals,Computer Vision,Beginner,4.64,21
5009,Numpy Fundamentals,Deep Learning,Beginner,4.36,18
5010,TensorFlow Crash Course,Computer Vision,Beginner,4.73,24
5011,Advanced Python,Numpy,Intermediate,4.92,15
5012,Numpy Fundamentals,Data Analysis,Beginner,3.75,27
5013,Computer Vision Basics,PyTorch,Beginner,3.29,22
5014,Neural Networks,Statistics,Intermediate,4.5,34
5015,Numpy Fundamentals,Numpy,Intermediate,3.66,35
5016,Python Basics,Computer Vision,Intermediate,4.89,32
5017,TensorFlow Crash Course,Data Visualization,Beginner,3.29,18
5018,Data Visualization with Python,Deep Learning,Advanced,4.8,36
5019,Pandas for Data Analysis,Statistics,Beginner,4.74,24
5020,Natural Language Processing,Deep Learning,Intermediate,3.07,35
5021,TensorFlow Crash Course,SQL,Intermediate,3.44,10
5022,Python Basics,NLP,Advanced,4.35,12
5023,Statistics for Data Science,Python,Beginner,4.63,9
5024,Machine Learning Intro,Linear Algebra,Advanced,4.67,30
5025,Numpy Fundamentals,NLP,Advanced,4.85,31
5026,Neural Networks,Data Analysis,Advanced,4.81,17
5027,TensorFlow Crash Course,TensorFlow,Intermediate,3.05,9
5028,Statistics for Data Science,Computer Vision,Advanced,4.72,30
5029,Python Basics,Statistics,Advanced,3.14,15
5030,Pandas for Data Analysis,Data Analysis,Intermediate,3.93,38
5031,SQL for Data Science,NLP,Advanced,3.66,34
5032,SQL for Data Science,Linear Algebra,Advanced,3.58,34
5033,Natural Language Processing,Linear Algebra,Beginner,4.84,38
5034,Statistics for Data Science,Linear Algebra,Intermediate,3.22,8
5035,Machine Learning Intro,SQL,Beginner,4.97,26
5036,Advanced Python,Computer Vision,Beginner,3.61,29
5037,Advanced Python,Python,Intermediate,4.82,34
5038,Neural Networks,PyTorch,Advanced,3.21,13
5039,Data Visualization with Python,Numpy,Advanced,3.77,26
5040,Neural Networks,Data Visualization,Beginner,3.93,36
5041,Numpy Fundamentals,Computer Vision,Advanced,4.11,4
5042,Pandas for Data Analysis,Numpy,Intermediate,3.98,20
5043,Numpy Fundamentals,SQL,Intermediate,3.23,11
5044,Deep Learning Fundamentals,Python,Intermediate,4.08,21
5045,Neural Networks,Deep Learning,Intermediate,4.73,8
5046,Advanced Python,NLP,Beginner,4.56,5
5047,Computer Vision Basics,PyTorch,Beginner,3.76,25
5048,PyTorch for Deep Learning,Python,Advanced,3.92,5
5049,Neural Networks,Machine Learning,Beginner,4.29,20
5050,SQL for Data Science,NLP,Beginner,4.06,29
5051,Neural Networks,PyTorch,Advanced,3.04,28
5052,Data Visualization with Python,Python,Intermediate,3.49,40
5053,Pandas for Data Analysis,SQL,Advanced,3.08,37
5054,Numpy Fundamentals,Linear Algebra,Intermediate,4.51,22
5055,Machine Learning Intro,Pandas,Intermediate,3.22,5
5056,Advanced Python,Python,Beginner,3.75,6
5057,Deep Learning Fundamentals,Computer Vision,Advanced,4.63,20
5058,Machine Learning Intro,Linear Algebra,Advanced,3.57,37
5059,SQL for Data Science,Python,Intermediate,3.07,10
5060,Statistics for Data Science,Data Visualization,Intermediate,4.21,36
5061,Pandas for Data Analysis,Machine Learning,Beginner,3.05,27
5062,TensorFlow Crash Course,NLP,Beginner,4.61,14
5063,Numpy Fundamentals,PyTorch,Advanced,4.93,20
5064,SQL for Data Science,Data Analysis,Advanced,3.14,3
5065,TensorFlow Crash Course,Pandas,Intermediate,3.34,16
5066,Data Visualization with Python,Python,Intermediate,4.08,36
5067,Computer Vision Basics,Data Analysis,Intermediate,4.57,36
5068,Advanced Python,Computer Vision,Advanced,4.89,10
5069,Deep Learning Fundamentals,Machine Learning,Advanced,3.41,33
5070,Natural Language Processing,NLP,Advanced,3.16,10
5071,TensorFlow Crash Course,Numpy,Intermediate,3.27,30
5072,Natural Language Processing,Computer Vision,Beginner,3.55,33
5073,Advanced Python,Linear Algebra,Advanced,3.87,18
5074,Machine Learning Intro,Linear Algebra,Advanced,3.09,5
5075,Python Basics,Deep Learning,Intermediate,3.07,21
5076,TensorFlow Crash Course,PyTorch,Beginner,3.55,8
5077,Numpy Fundamentals,PyTorch,Advanced,4.2,6
5078,Pandas for Data Analysis,SQL,Intermediate,3.99,7
5079,Deep Learning Fundamentals,Computer Vision,Beginner,4.71,11
5080,PyTorch for Deep Learning,Data Analysis,Beginner,3.29,6
5081,Neural Networks,Linear Algebra,Intermediate,3.79,19
5082,Neural Networks,Data Analysis,Intermediate,4.4,27
5083,Computer Vision Basics,Machine Learning,Beginner,4.43,19
5084,TensorFlow Crash Course,Data Analysis,Beginner,4.75,22
5085,Computer Vision Basics,Python,Intermediate,4.49,10
5086,SQL for Data Science,Deep Learning,Beginner,3.27,38
5087,Machine Learning Intro,Data Visualization,Beginner,4.55,32
5088,Computer Vision Basics,Linear Algebra,Advanced,4.35,14
5089,PyTorch for Deep Learning,Computer Vision,Intermediate,3.67,14
5090,Deep Learning Fundamentals,SQL,Advanced,3.46,29
5091,PyTorch for Deep Learning,Data Analysis,Beginner,3.53,3
5092,Deep Learning Fundamentals,Deep Learning,Advanced,4.58,40
5093,Advanced Python,SQL,Advanced,4.84,19
5094,Statistics for Data Science,Pandas,Beginner,4.96,6
5095,PyTorch for Deep Learning,Pandas,Intermediate,3.58,21
5096,TensorFlow Crash Course,TensorFlow,Intermediate,4.46,26
5097,Computer Vision Basics,Machine Learning,Beginner,3.05,18
5098,Pandas for Data Analysis,Deep Learning,Beginner,4.83,17
5099,Statistics for Data Science,Computer Vision,Intermediate,4.13,31
5100,TensorFlow Crash Course,TensorFlow,Intermediate,4.2,12
5101,Deep Learning Fundamentals,Pandas,Beginner,3.62,16
5102,Pandas for Data Analysis,Linear Algebra,Intermediate,4.96,2
5103,Data Visualization with Python,Data Analysis,Intermediate,3.88,36
5104,PyTorch for Deep Learning,Deep Learning,Intermediate,4.26,14
5105,Neural Networks,Numpy,Beginner,3.36,27
5106,Neural Networks,Machine Learning,Beginner,4.67,3
5107,Deep Learning Fundamentals,Data Visualization,Advanced,3.26,33
5108,Machine Learning Intro,Statistics,Intermediate,4.14,38
5109,Data Visualization with Python,Pandas,Advanced,4.64,6
5110,Data Visualization with Python,NLP,Intermediate,4.82,30
5111,Data Visualization with Python,Deep Learning,Advanced,3.9,29
5112,Python Basics,Computer Vision,Advanced,3.4,34
5113,Computer Vision Basics,Statistics,Beginner,3.68,10
5114,Neural Networks,NLP,Intermediate,3.44,31
5115,Statistics for Data Science,Pandas,Beginner,4.85,4
5116,Natural Language Processing,SQL,Intermediate,4.15,7
5117,Python Basics,Machine Learning,Intermediate,4.19,31
5118,Machine Learning Intro,Pandas,Intermediate,3.38,28
5119,Advanced Python,Deep Learning,Beginner,3.17,12
5120,Machine Learning Intro,Linear Algebra,Beginner,4.02,18
5121,Natural Language Processing,PyTorch,Beginner,4.58,33
5122,Python Basics,Computer Vision,Advanced,4.16,4
5123,Deep Learning Fundamentals,Python,Beginner,3.88,30
5124,Data Visualization with Python,NLP,Advanced,4.48,25
5125,Machine Learning Intro,Linear Algebra,Advanced,4.42,38
5126,Data Visualization with Python,Statistics,Beginner,4.64,3
5127,TensorFlow Crash Course,PyTorch,Advanced,3.23,8
5128,Data Visualization with Python,SQL,Intermediate,4.89,31
5129,Advanced Python,Statistics,Beginner,4.47,38
5130,TensorFlow Crash Course,PyTorch,Advanced,4.74,16
5131,Python Basics,TensorFlow,Beginner,4.18,32
5132,Python Basics,Linear Algebra,Intermediate,4.5,38
5133,Neural Networks,SQL,Intermediate,3.79,8
5134,PyTorch for Deep Learning,Numpy,Intermediate,4.77,10
5135,SQL for Data Science,Machine Learning,Intermediate,3.1,9
5136,Machine Learning Intro,Python,Intermediate,4.48,11
5137,SQL for Data Science,Statistics,Intermediate,4.41,34
5138,Natural Language Processing,NLP,Beginner,4.44,29
5139,TensorFlow Crash Course,Pandas,Intermediate,4.96,2
5140,TensorFlow Crash Course,Numpy,Intermediate,3.73,26
5141,Natural Language Processing,Deep Learning,Advanced,4.13,6
5142,Advanced Python,Statistics,Intermediate,4.12,12
5143,Pandas for Data Analysis,Pandas,Intermediate,4.83,5
5144,Statistics for Data Science,Numpy,Intermediate,3.68,7
5145,Pandas for Data Analysis,TensorFlow,Intermediate,3.4,27
5146,Python Basics,Pandas,Beginner,3.24,15
5147,Statistics for Data Science,Data Visualization,Beginner,3.96,7
5148,Data Visualization with Python,SQL,Intermediate,4.34,40
5149,SQL for Data Science,Computer Vision,Advanced,3.22,14
5150,Deep Learning Fundamentals,TensorFlow,Intermediate,3.18,20
5151,Advanced Python,Computer Vision,Advanced,3.67,24
5152,Numpy Fundamentals,Linear Algebra,Beginner,4.37,13
5153,Advanced Python,PyTorch,Intermediate,3.88,23
5154,Deep Learning Fundamentals,Numpy,Advanced,3.22,20
5155,Data Visualization with Python,Computer Vision,Intermediate,3.47,29
5156,Advanced Python,PyTorch,Intermediate,3.89,28
5157,SQL for Data Science,NLP,Beginner,4.11,38
5158,Computer Vision Basics,Data Analysis,Advanced,3.53,34
5159,TensorFlow Crash Course,Machine Learning,Advanced,3.53,35
5160,Natural Language Processing,Numpy,Advanced,4.09,40
5161,Deep Learning Fundamentals,SQL,Intermediate,4.9,29
5162,Advanced Python,Deep Learning,Intermediate,3.58,2
5163,Data Visualization with Python,NLP,Advanced,3.5,31
5164,TensorFlow Crash Course,Data Visualization,Intermediate,4.88,25
5165,SQL for Data Science,SQL,Advanced,4.63,10
5166,Natural Language Processing,SQL,Beginner,4.69,2
5167,Computer Vision Basics,SQL,Intermediate,3.92,25
5168,PyTorch for Deep Learning,Numpy,Intermediate,3.78,22
5169,Advanced Python,Machine Learning,Beginner,3.54,31
5170,Numpy Fundamentals,Linear Algebra,Advanced,4.76,26
5171,TensorFlow Crash Course,PyTorch,Intermediate,4.13,6
5172,Computer Vision Basics,Statistics,Beginner,4.26,35
5173,Data Visualization with Python,Computer Vision,Advanced,3.93,6
5174,Data Visualization with Python,Machine Learning,Intermediate,3.17,28
5175,Deep Learning Fundamentals,Linear Algebra,Beginner,4.27,38
5176,Advanced Python,Data Visualization,Advanced,4.02,20
5177,TensorFlow Crash Course,Data Analysis,Beginner,3.35,7
5178,Machine Learning Intro,Computer Vision,Advanced,4.9,26
5179,Machine Learning Intro,Linear Algebra,Beginner,4.35,25
5180,SQL for Data Science,Machine Learning,Beginner,3.1,31
5181,Statistics for Data Science,TensorFlow,Intermediate,4.31,16
5182,TensorFlow Crash Course,Computer Vision,Beginner,4.77,9
5183,Machine Learning Intro,Statistics,Beginner,3.87,36
5184,Advanced Python,Data Visualization,Advanced,4.76,13
5185,Machine Learning Intro,Deep Learning,Beginner,4.36,29
5186,Numpy Fundamentals,SQL,Intermediate,4.15,28
5187,Pandas for Data Analysis,SQL,Advanced,4.16,35
5188,PyTorch for Deep Learning,TensorFlow,Beginner,3.96,14
5189,Deep Learning Fundamentals,Numpy,Advanced,4.71,34
5190,Pandas for Data Analysis,Data Visualization,Advanced,3.13,16
5191,Data Visualization with Python,Numpy,Intermediate,4.29,38
5192,Natural Language Processing,TensorFlow,Advanced,4.19,33
5193,Deep Learning Fundamentals,Numpy,Intermediate,4.51,37
5194,TensorFlow Crash Course,Numpy,Beginner,3.01,27
5195,Computer Vision Basics,Machine Learning,Advanced,3.64,17
5196,Deep Learning Fundamentals,Pandas,Beginner,4.86,38
5197,SQL for Data Science,Numpy,Advanced,4.01,38
5198,Data Visualization with Python,Computer Vision,Beginner,4.79,25
5199,Python Basics,PyTorch,Intermediate,4.66,29
5200,Data Visualization with Python,SQL,Intermediate,3.89,2
5201,Machine Learning Intro,Pandas,Advanced,3.16,29
5202,PyTorch for Deep Learning,Python,Advanced,3.89,3
5203,TensorFlow Crash Course,Python,Intermediate,3.93,35
5204,Neural Networks,PyTorch,Beginner,4.19,19
5205,Computer Vision Basics,Computer Vision,Advanced,4.74,7
5206,Data Visualization with Python,Numpy,Advanced,4.49,9
5207,Advanced Python,TensorFlow,Beginner,3.13,14
5208,Computer Vision Basics,Pandas,Advanced,3.4,18
5209,Deep Learning Fundamentals,Data Visualization,Intermediate,4.04,24
5210,Statistics for Data Science,NLP,Advanced,4.75,29
5211,TensorFlow Crash Course,TensorFlow,Beginner,4.93,15
5212,Machine Learning Intro,Computer Vision,Advanced,3.95,37
5213,Neural Networks,Data Visualization,Advanced,3.01,11
5214,Advanced Python,Linear Algebra,Intermediate,4.33,23
5215,Data Visualization with Python,NLP,Beginner,3.26,34
5216,Data Visualization with Python,Python,Advanced,3.13,2
5217,Natural Language Processing,Data Analysis,Intermediate,4.52,16
