course_id,course_name,skill,difficulty,rating,duration_hours,num_students,text
31357,TensorFlow Crash Course,TensorFlow,Advanced,4.44,25,63467,TensorFlow Crash Course TensorFlow Advanced
31358,ML Algorithms,Machine Learning,Intermediate,3.82,14,61897,ML Algorithms Machine Learning Intermediate
31359,PyTorch for Deep Learning,PyTorch,Beginner,4.92,11,369102,PyTorch for Deep Learning PyTorch Beginner
31360,Deep Learning Fundamentals,Deep Learning,Intermediate,4.26,7,33094,Deep Learning Fundamentals Deep Learning Intermediate
31361,Neural Networks,Deep Learning,Advanced,4.68,28,227701,Neural Networks Deep Learning Advanced
31362,Natural Language Processing,NLP,Beginner,4.3,22,364395,Natural Language Processing NLP Beginner
31363,Computer Vision Basics,Computer Vision,Beginner,4.1,34,57885,Computer Vision Basics Computer Vision Beginner
31364,Numpy Fundamentals,Numpy,Intermediate,4.67,12,3504,Numpy Fundamentals Numpy Intermediate
31365,Machine Learning Intro,Machine Learning,Intermediate,4.02,36,68508,Machine Learning Intro Machine Learning Intermediate
31366,Probability Course,Probability,Intermediate,4.53,20,416105,Probability Course Probability Intermediate
31367,Computer Vision Basics,Computer Vision,Intermediate,4.67,34,48425,Computer Vision Basics Computer Vision Intermediate
31368,Numpy Fundamentals,Numpy,Advanced,4.61,35,327908,Numpy Fundamentals Numpy Advanced
31369,Numpy Fundamentals,Numpy,Advanced,4.0,11,42019,Numpy Fundamentals Numpy Advanced
31370,Pandas for Data Analysis,Pandas,Advanced,4.88,39,12056,Pandas for Data Analysis Pandas Advanced
31371,Advanced Python,Python,Intermediate,3.95,32,401795,Advanced Python Python Intermediate
31372,SQL for Data Science,SQL,Intermediate,4.47,15,327521,SQL for Data Science SQL Intermediate
31373,Computer Vision Basics,Computer Vision,Beginner,3.5,26,40090,Computer Vision Basics Computer Vision Beginner
31374,Probability Course,Probability,Advanced,3.73,16,277236,Probability Course Probability Advanced
31375,Machine Learning Intro,Machine Learning,Beginner,4.23,36,426262,Machine Learning Intro Machine Learning Beginner
31376,Natural Language Processing,NLP,Beginner,4.62,16,138922,Natural Language Processing NLP Beginner
31377,Numpy Fundamentals,Numpy,Intermediate,4.67,32,337929,Numpy Fundamentals Numpy Intermediate
31378,Data Visualization with Python,Data Visualization,Intermediate,3.6,15,271389,Data Visualization with Python Data Visualization Intermediate
31379,Numpy Fundamentals,Numpy,Advanced,3.99,6,81976,Numpy Fundamentals Numpy Advanced
31380,Numpy Fundamentals,Numpy,Advanced,3.66,15,399029,Numpy Fundamentals Numpy Advanced
31381,ML Algorithms,Machine Learning,Intermediate,3.7,14,220297,ML Algorithms Machine Learning Intermediate
31382,Statistics for Data Science,Statistics,Intermediate,3.81,13,245707,Statistics for Data Science Statistics Intermediate
31383,Natural Language Processing,NLP,Intermediate,4.82,8,288641,Natural Language Processing NLP Intermediate
31384,Numpy Fundamentals,Numpy,Intermediate,4.86,22,9773,Numpy Fundamentals Numpy Intermediate
31385,Machine Learning Intro,Machine Learning,Intermediate,3.51,30,392663,Machine Learning Intro Machine Learning Intermediate
31386,Data Visualization with Python,Data Visualization,Beginner,4.07,26,403350,Data Visualization with Python Data Visualization Beginner
31387,Statistics for Data Science,Statistics,Intermediate,4.22,20,399261,Statistics for Data Science Statistics Intermediate
31388,TensorFlow Crash Course,TensorFlow,Advanced,4.55,28,420584,TensorFlow Crash Course TensorFlow Advanced
31389,Data Analysis Course,Data Analysis,Beginner,4.15,31,46081,Data Analysis Course Data Analysis Beginner
31390,PyTorch for Deep Learning,PyTorch,Intermediate,3.65,8,430518,PyTorch for Deep Learning PyTorch Intermediate
31391,PyTorch for Deep Learning,PyTorch,Advanced,3.52,33,400865,PyTorch for Deep Learning PyTorch Advanced
31392,PyTorch for Deep Learning,PyTorch,Intermediate,4.9,35,228740,PyTorch for Deep Learning PyTorch Intermediate
31393,SQL for Data Science,SQL,Beginner,4.31,28,210372,SQL for Data Science SQL Beginner
31394,SQL for Data Science,SQL,Beginner,3.84,15,50958,SQL for Data Science SQL Beginner
31395,Pandas for Data Analysis,Pandas,Intermediate,3.86,5,430177,Pandas for Data Analysis Pandas Intermediate
31396,Natural Language Processing,NLP,Advanced,3.76,9,440574,Natural Language Processing NLP Advanced
31397,Neural Networks,Deep Learning,Intermediate,4.54,33,152668,Neural Networks Deep Learning Intermediate
31398,SQL for Data Science,SQL,Intermediate,4.09,40,16542,SQL for Data Science SQL Intermediate
31399,SQL for Data Science,SQL,Beginner,3.81,29,40518,SQL for Data Science SQL Beginner
31400,Probability Course,Probability,Beginner,4.7,18,490205,Probability Course Probability Beginner
31401,Computer Vision Basics,Computer Vision,Advanced,3.82,27,369160,Computer Vision Basics Computer Vision Advanced
31402,Computer Vision Basics,Computer Vision,Intermediate,3.52,32,47431,Computer Vision Basics Computer Vision Intermediate
31403,Computer Vision Basics,Computer Vision,Advanced,4.07,31,471991,Computer Vision Basics Computer Vision Advanced
31404,PyTorch for Deep Learning,PyTorch,Beginner,3.53,25,24985,PyTorch for Deep Learning PyTorch Beginner
31405,TensorFlow Crash Course,TensorFlow,Intermediate,3.86,18,248913,TensorFlow Crash Course TensorFlow Intermediate
31406,Data Visualization with Python,Data Visualization,Intermediate,4.14,21,213370,Data Visualization with Python Data Visualization Intermediate
31407,Machine Learning Intro,Machine Learning,Intermediate,3.69,33,197971,Machine Learning Intro Machine Learning Intermediate
31408,Data Visualization with Python,Data Visualization,Advanced,4.32,30,369882,Data Visualization with Python Data Visualization Advanced
31409,Statistics for Data Science,Statistics,Intermediate,4.19,18,167260,Statistics for Data Science Statistics Intermediate
31410,SQL for Data Science,SQL,Intermediate,4.88,35,167629,SQL for Data Science SQL Intermediate
31411,Linear Algebra Course,Linear Algebra,Advanced,4.69,11,143505,Linear Algebra Course Linear Algebra Advanced
31412,Python for Data Science,Python,Advanced,4.18,9,24486,Python for Data Science Python Advanced
31413,Numpy Fundamentals,Numpy,Intermediate,3.71,9,263145,Numpy Fundamentals Numpy Intermediate
31414,Computer Vision Basics,Computer Vision,Beginner,4.83,3,211670,Computer Vision Basics Computer Vision Beginner
31415,Computer Vision Basics,Computer Vision,Beginner,4.04,12,153435,Computer Vision Basics Computer Vision Beginner
31416,Data Visualization with Python,Data Visualization,Advanced,4.79,15,351741,Data Visualization with Python Data Visualization Advanced
31417,Data Visualization with Python,Data Visualization,Advanced,4.13,22,345230,Data Visualization with Python Data Visualization Advanced
31418,SQL for Data Science,SQL,Advanced,4.3,34,99425,SQL for Data Science SQL Advanced
31419,Numpy Fundamentals,Numpy,Intermediate,4.24,25,457449,Numpy Fundamentals Numpy Intermediate
31420,Advanced Python,Python,Intermediate,4.97,14,363705,Advanced Python Python Intermediate
31421,TensorFlow Crash Course,TensorFlow,Beginner,4.75,25,475110,TensorFlow Crash Course TensorFlow Beginner
31422,Data Visualization with Python,Data Visualization,Intermediate,4.63,35,486657,Data Visualization with Python Data Visualization Intermediate
31423,Probability Course,Probability,Advanced,4.35,11,113140,Probability Course Probability Advanced
31424,Natural Language Processing,NLP,Beginner,3.75,14,49744,Natural Language Processing NLP Beginner
31425,Data Analysis Course,Data Analysis,Advanced,3.91,10,160018,Data Analysis Course Data Analysis Advanced
31426,Computer Vision Basics,Computer Vision,Beginner,4.28,21,44496,Computer Vision Basics Computer Vision Beginner
31427,ML Algorithms,Machine Learning,Advanced,3.66,34,372168,ML Algorithms Machine Learning Advanced
31428,Numpy Fundamentals,Numpy,Advanced,4.87,25,320924,Numpy Fundamentals Numpy Advanced
31429,TensorFlow Crash Course,TensorFlow,Beginner,4.94,16,236947,TensorFlow Crash Course TensorFlow Beginner
31430,Data Analysis Course,Data Analysis,Advanced,4.98,18,296481,Data Analysis Course Data Analysis Advanced
31431,Machine Learning Intro,Machine Learning,Intermediate,3.75,11,286556,Machine Learning Intro Machine Learning Intermediate
31432,Statistics for Data Science,Statistics,Intermediate,4.7,34,49733,Statistics for Data Science Statistics Intermediate
31433,Statistics for Data Science,Statistics,Intermediate,4.62,15,476943,Statistics for Data Science Statistics Intermediate
31434,SQL for Data Science,SQL,Beginner,3.65,15,101726,SQL for Data Science SQL Beginner
31435,Computer Vision Basics,Computer Vision,Advanced,4.88,7,315374,Computer Vision Basics Computer Vision Advanced
31436,Deep Learning Fundamentals,Deep Learning,Advanced,4.62,35,150122,Deep Learning Fundamentals Deep Learning Advanced
31437,Deep Learning Fundamentals,Deep Learning,Beginner,3.85,24,457710,Deep Learning Fundamentals Deep Learning Beginner
31438,ML Algorithms,Machine Learning,Beginner,4.37,3,56429,ML Algorithms Machine Learning Beginner
31439,Data Analysis Course,Data Analysis,Intermediate,4.55,6,391158,Data Analysis Course Data Analysis Intermediate
31440,Python for Data Science,Python,Beginner,4.28,12,213224,Python for Data Science Python Beginner
31441,Computer Vision Basics,Computer Vision,Beginner,4.61,37,257113,Computer Vision Basics Computer Vision Beginner
31442,Probability Course,Probability,Advanced,4.98,15,312006,Probability Course Probability Advanced
31443,Machine Learning Intro,Machine Learning,Beginner,3.77,20,478799,Machine Learning Intro Machine Learning Beginner
31444,Probability Course,Probability,Intermediate,4.93,10,357822,Probability Course Probability Intermediate
31445,Statistics for Data Science,Statistics,Intermediate,4.71,17,290069,Statistics for Data Science Statistics Intermediate
31446,Data Analysis Course,Data Analysis,Intermediate,3.51,35,449049,Data Analysis Course Data Analysis Intermediate
31447,Statistics for Data Science,Statistics,Beginner,4.92,26,454569,Statistics for Data Science Statistics Beginner
31448,Machine Learning Intro,Machine Learning,Beginner,4.79,14,7085,Machine Learning Intro Machine Learning Beginner
31449,Natural Language Processing,NLP,Advanced,4.41,28,461550,Natural Language Processing NLP Advanced
31450,Linear Algebra Course,Linear Algebra,Intermediate,4.86,15,331653,Linear Algebra Course Linear Algebra Intermediate
31451,Machine Learning Intro,Machine Learning,Beginner,4.61,14,101554,Machine Learning Intro Machine Learning Beginner
31452,Probability Course,Probability,Beginner,4.9,28,377678,Probability Course Probability Beginner
31453,Statistics for Data Science,Statistics,Intermediate,3.96,29,12896,Statistics for Data Science Statistics Intermediate
31454,Data Visualization with Python,Data Visualization,Beginner,4.73,20,405234,Data Visualization with Python Data Visualization Beginner
31455,Deep Learning Fundamentals,Deep Learning,Intermediate,4.69,14,68898,Deep Learning Fundamentals Deep Learning Intermediate
31456,TensorFlow Crash Course,TensorFlow,Beginner,4.47,15,382161,TensorFlow Crash Course TensorFlow Beginner
31457,Probability Course,Probability,Advanced,4.41,36,365409,Probability Course Probability Advanced
31458,Data Visualization with Python,Data Visualization,Intermediate,3.52,29,375903,Data Visualization with Python Data Visualization Intermediate
31459,Natural Language Processing,NLP,Beginner,4.1,4,221551,Natural Language Processing NLP Beginner
31460,Numpy Fundamentals,Numpy,Advanced,4.43,33,312122,Numpy Fundamentals Numpy Advanced
31461,Numpy Fundamentals,Numpy,Intermediate,4.44,28,106092,Numpy Fundamentals Numpy Intermediate
31462,Numpy Fundamentals,Numpy,Beginner,4.13,16,240916,Numpy Fundamentals Numpy Beginner
31463,Probability Course,Probability,Intermediate,4.93,40,87368,Probability Course Probability Intermediate
31464,Statistics for Data Science,Statistics,Beginner,4.61,35,424544,Statistics for Data Science Statistics Beginner
31465,Data Analysis Course,Data Analysis,Intermediate,4.29,33,281573,Data Analysis Course Data Analysis Intermediate
31466,Computer Vision Basics,Computer Vision,Beginner,4.51,2,455733,Computer Vision Basics Computer Vision Beginner
31467,TensorFlow Crash Course,TensorFlow,Advanced,4.92,25,266634,TensorFlow Crash Course TensorFlow Advanced
31468,Numpy Fundamentals,Numpy,Beginner,3.66,36,99041,Numpy Fundamentals Numpy Beginner
31469,Advanced Python,Python,Advanced,3.68,32,417349,Advanced Python Python Advanced
31470,Data Visualization with Python,Data Visualization,Advanced,4.79,4,141313,Data Visualization with Python Data Visualization Advanced
31471,Data Visualization with Python,Data Visualization,Advanced,4.51,40,282216,Data Visualization with Python Data Visualization Advanced
31472,Pandas for Data Analysis,Pandas,Advanced,3.67,21,356887,Pandas for Data Analysis Pandas Advanced
31473,Data Visualization with Python,Data Visualization,Beginner,4.2,13,494695,Data Visualization with Python Data Visualization Beginner
31474,SQL for Data Science,SQL,Advanced,4.0,17,44299,SQL for Data Science SQL Advanced
31475,Numpy Fundamentals,Numpy,Beginner,3.6,34,16017,Numpy Fundamentals Numpy Beginner
31476,Advanced Python,Python,Intermediate,3.52,14,246575,Advanced Python Python Intermediate
31477,Advanced Python,Python,Advanced,3.88,35,353450,Advanced Python Python Advanced
31478,Neural Networks,Deep Learning,Beginner,4.61,40,186227,Neural Networks Deep Learning Beginner
31479,TensorFlow Crash Course,TensorFlow,Advanced,4.55,17,76037,TensorFlow Crash Course TensorFlow Advanced
31480,Statistics for Data Science,Statistics,Advanced,3.83,40,224309,Statistics for Data Science Statistics Advanced
31481,Data Visualization with Python,Data Visualization,Intermediate,3.74,29,386753,Data Visualization with Python Data Visualization Intermediate
31482,Pandas for Data Analysis,Pandas,Intermediate,4.55,25,105428,Pandas for Data Analysis Pandas Intermediate
31483,Numpy Fundamentals,Numpy,Intermediate,4.65,20,91692,Numpy Fundamentals Numpy Intermediate
31484,SQL for Data Science,SQL,Intermediate,3.69,33,179723,SQL for Data Science SQL Intermediate
31485,Deep Learning Fundamentals,Deep Learning,Beginner,4.87,2,147057,Deep Learning Fundamentals Deep Learning Beginner
31486,PyTorch for Deep Learning,PyTorch,Beginner,3.94,7,416596,PyTorch for Deep Learning PyTorch Beginner
31487,PyTorch for Deep Learning,PyTorch,Beginner,4.66,15,202157,PyTorch for Deep Learning PyTorch Beginner
31488,SQL for Data Science,SQL,Advanced,4.14,30,358642,SQL for Data Science SQL Advanced
31489,PyTorch for Deep Learning,PyTorch,Advanced,4.39,5,50067,PyTorch for Deep Learning PyTorch Advanced
31490,Linear Algebra Course,Linear Algebra,Advanced,3.51,32,378211,Linear Algebra Course Linear Algebra Advanced
31491,Data Analysis Course,Data Analysis,Beginner,4.38,5,61667,Data Analysis Course Data Analysis Beginner
31492,PyTorch for Deep Learning,PyTorch,Beginner,3.68,30,478485,PyTorch for Deep Learning PyTorch Beginner
31493,Advanced Python,Python,Intermediate,4.99,33,114412,Advanced Python Python Intermediate
31494,TensorFlow Crash Course,TensorFlow,Beginner,4.88,10,23423,TensorFlow Crash Course TensorFlow Beginner
31495,Numpy Fundamentals,Numpy,Advanced,3.58,2,304052,Numpy Fundamentals Numpy Advanced
31496,Neural Networks,Deep Learning,Beginner,4.39,18,208990,Neural Networks Deep Learning Beginner
31497,TensorFlow Crash Course,TensorFlow,Advanced,3.77,16,74856,TensorFlow Crash Course TensorFlow Advanced
31498,Computer Vision Basics,Computer Vision,Intermediate,4.32,24,479828,Computer Vision Basics Computer Vision Intermediate
