user_id,skills,goal,course,completion
26459,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26460,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,cnn,0
26461,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26462,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
26463,python_basics,data_scientist,python_oop,1
26464,"python_basics,python_oop",data_scientist,numpy,1
26465,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,dom_manipulation,0
26466,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
26467,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,responsive_design,0
26468,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,authentication,0
26469,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26470,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
26471,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
26472,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
26473,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26474,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
26475,"html,css,responsive_design,javascript,dom_manipulation",web_developer,react,1
26476,"python_basics,python_oop",data_scientist,numpy,0
26477,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,javascript,0
26478,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,0
26479,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,dom_manipulation,0
26480,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
26481,"html,css",web_developer,docker,0
26482,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
26483,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
26484,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
26485,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26486,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26487,"python_basics,python_oop",data_scientist,numpy,1
26488,"python_basics,python_oop",data_scientist,numpy,1
26489,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26490,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26491,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26492,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
26493,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,python_basics,0
26494,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26495,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26496,python_basics,data_scientist,python_oop,1
26497,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
26498,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26499,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26500,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,pandas,0
26501,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26502,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26503,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
26504,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
26505,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,statistics,0
26506,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
26507,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,machine_learning,0
26508,"python_basics,python_oop",data_scientist,numpy,0
26509,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
26510,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
26511,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26512,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
26513,"python_basics,python_oop,numpy",data_scientist,statistics,0
26514,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,probability,0
26515,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,computer_vision,0
26516,"html,css,responsive_design",web_developer,javascript,1
26517,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
26518,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,0
26519,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
26520,python_basics,data_scientist,python_oop,1
26521,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
26522,"python_basics,data_structures,algorithms",ai_engineer,python_basics,0
26523,"python_basics,data_structures,algorithms",ai_engineer,python_basics,0
26524,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
26525,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,deployment,0
26526,"python_basics,data_structures",ai_engineer,transformers,0
26527,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
26528,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
26529,python_basics,ai_engineer,data_structures,0
26530,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,linear_algebra,0
26531,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
26532,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
26533,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,mlops,0
26534,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
26535,"html,css,responsive_design",web_developer,javascript,0
26536,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
26537,"python_basics,data_structures",ai_engineer,algorithms,1
26538,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
26539,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,deep_learning,0
26540,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,deployment,1
26541,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
26542,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,probability,0
26543,"python_basics,data_structures,algorithms",ai_engineer,model_deployment,0
26544,python_basics,data_scientist,python_oop,1
26545,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,nlp,0
26546,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
26547,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
26548,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
26549,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
26550,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
